Komentar,Sentimen
"['berita', 'nyata', 'cermat', 'dalam']",Negatif
"['rokok', 'larang']",Negatif
"['bos', 'mudah', 'aman', 'ancam', 'global']",Negatif
"['gerombol', 'kadrun', 'laknat', 'suka', 'hoaks', 'dengerin', 'ngga', 'yaoo']",Negatif
"['sesuai', 'harga', 'bbm', 'picu', 'bbmsubsidi', 'bbmbersubsidi', 'bantuanbbmuntukrakyat', 'bltbbmtepatsasaran', 'subsiditepatsasaran', 'semuademikesejahteraan', 'cerdaspakaibbm', 'bijakpakaibbm', 'banten']",Negatif
"['anies', 'biadab', 'juang', 'hindar', 'deklarasi', 'nasdem', 'sarang', 'koruptor', 'sumatera', 'utara', 'htidukunganies', 'aniesdidukungkhilafah', 'aniesnasdemout', 'tenggelamkananiesnasdem', 'tenggelamkanpartainasdem', 'goodbyenasdemanies']",Negatif
"['kiro', 'muk', 'nang', 'tok', 'ninflasi', 'ngamuk', 'krisis', 'ngamuk', 'niku', 'durung', 'faham', 'nsenajan', 'isih', 'kudu', 'iso', 'syukur', 'urip', 'nang', 'janji', 'iso', 'nandur', 'iso', 'panen', 'patek', 'urus', 'iso', 'mangan']",Negatif
"['tweetnya', 'mas', 'video', 'bakar', 'ngasih', 'gambar', 'rakyat', 'santuy', 'kayak', 'video', 'orang', 'santuy', 'bakar']",Negatif
"['salah', 'bukti', 'kalow', 'mempan']",Negatif
"['tahan', 'jual', 'wording']",Negatif
"['bebas', 'yekan', 'xad', 'donasi', 'doa', 'gampang']",Negatif
"['mah', 'miskiinn', 'pulak', 'ngarep', 'duit', 'arab', 'arab', 'mah', 'negara', 'tajiir', 'cebong', 'keki']",Negatif
"['gelar', 'bal', 'sejarah', 'cipta', 'damai', 'dunia', 'dunia', 'ketidakpastian', 'ancam', 'krisis', 'pangan', 'energi', 'ancam', 'perang', 'dunia', 'tiga', 'nyata', 'njokowi', 'tokoh', 'damai', 'worldpeace']",Negatif
"['guwe', 'bantu', 'tahan', 'rabi', 'adat', 'jawa', 'melayu']",Negatif
"['bentar', 'nemu', 'judul', 'skripsi', 'ttg', 'pola', 'konsumsi', 'masyarakat', 'laksana', 'giat', 'bas', 'adat', 'upaya', 'tahan', 'ancam', 'nbtw', 'duit', 'darimana', 'yaahh', 'xad', 'xad']",Negatif
"['tuju', 'berantas', 'koruptor', 'tuju', 'demo', 'guncang', 'cocok', 'dunia', 'mati', 'tahan', 'jatuh', 'perosok', 'ekonomi', 'negara', 'wise', 'brader']",Negatif
"['koyok', 'ngene', 'ngomonge', 'rakyat', 'sugih', 'kabeh']",Negatif
['mah'],Negatif
"['sapa', 'kemaren', 'bacot']",Negatif
"['rupiah', 'anjlok', 'dana', 'asing', 'kabur', 'kuat', 'sistem', 'moneter', 'lawan', 'eksport', 'amerika', 'dunia', 'khozinudin', 'nsastrawan', 'politik', 'tintamedia', 'islam', 'rahmat', 'istiqomah', 'dakwah', 'islam', 'islammensejahterakandunia']",Negatif
"['kait', 'kait', 'papua', 'timor', 'leste', 'boss', 'papua', 'merdeka', 'melarat', 'sampah']",Negatif
"['khabarnya', 'timpa', 'khabar', 'cemas', 'cemas', 'demokrasi', 'jatuh', 'timpa', 'tangga', 'moga', 'cemas', 'nyata', 'rakyatmonitor']",Negatif
"['serang', 'eropa', 'ekspor', 'sepatu', 'loyo']",Negatif
"['orang', 'bodoh', 'nlogika', 'emang', 'pimpin', 'pakde', 'bagus', 'negara', 'ancur', 'ancuran', 'makan', 'nasi', 'nkebebasan', 'dapat', 'liat', 'orang', 'orang', 'anti', 'jokowi', 'video', 'napas']",Negatif
"['risau', 'bayang', 'perintah', 'cerah', 'hargabahanpokok', 'bahanpokokstabil', 'stockbahanpokok', 'bbmterkendali']",Negatif
"['iphone', 'sold', 'out', 'mana']",Negatif
"['gitu', 'norg', 'gaji', 'ntinggal', 'seru', 'jajan', 'negri', 'pake', 'commers', 'toko', 'offline', 'tradisional', 'negri', 'njadi', 'putar', 'uang', 'negri', 'lancar']",Negatif
"['airlangga', 'hartarto']",Negatif
"['ekonom', 'senior', 'imf', 'yan', 'carri', 'swallow', 'majalahtempo']",Negatif
"['rakyat', 'kena', 'rakyat', 'gantung', 'negara', 'negara', 'perang', 'ato', 'apa', 'makan']",Negatif
"['menaker', 'ida', 'fauziyah', 'beber', 'tantang', 'ketenagakerjaan', 'gejolak', 'potensi', 'global']",Negatif
"['core', 'insight', 'badai', 'phk', 'hantu', 'nbadai', 'putus', 'hubung', 'kerja', 'phk', 'sasar', 'tenaga', 'kerja', 'tanah', 'air', 'situasi', 'tambah', 'buruk', 'ramal', 'dunia', 'jatuh', 'jurang']",Negatif
"['efek', 'rasa', 'rasa', 'sektor', 'konsumsi', 'rumah', 'tangga', 'adem', 'ayem']",Negatif
"['inflasi', 'tumbuh', 'minus', 'nresesi', 'ancam', 'turki', 'nmasa', 'banding', 'turki', 'xad', 'xad', 'nindonesia', 'skrg', 'track', 'besar', 'dunia', 'depan']",Negatif
"['gdp', 'yoy', 'nindonesia', 'anti', 'nkadrun', 'bangsat', 'teriak', 'ekonomi', 'susah', 'kepala', 'nyungsep', 'jurang', 'jebur', 'kotor', 'onta', 'nwkwkwkwkwk']",Negatif
"['kom', 'grab', 'tantang', 'asing', 'kondisi', 'ekonomi', 'dunia', 'stabil', 'inflasi', 'risiko', 'ancam', 'teknologi', 'tech', 'winter']",Negatif
"['kenal', 'sanggup', 'beli', 'tiket', 'konser', 'xbb']",Negatif
"['baca', 'berita', 'ego', 'dampak', 'cma', 'doang', 'negara', 'bego']",Negatif
"['ancam', 'global', 'nilai', 'dampak', 'ekspor', 'kabur', 'dana', 'asing']",Negatif
"['pasti', 'halau', 'cadang', 'devisa', 'rendah', 'april']",Negatif
"['dunia', 'kiamat', 'orang', 'santai']",Negatif
"['orang', 'orang', 'beli', 'minum', 'harga', 'cuman', 'xad', 'ragu', 'pas', 'ketar', 'tir', 'gaji', 'foya', 'foya', 'gaya', 'emang', 'cipta', 'survive']",Negatif
"['debat', 'belakang', 'info', 'umum', 'presiden', 'jokowi', 'menteri', 'sri', 'mulyani', 'anggap', 'takut', 'nakuti', 'masyarakat', 'harap', 'hadap', 'ancam']",Negatif
"['tahan', 'tengah', 'dunia', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'jokowimembangunnegeri', 'jokowimajubersamaindonesia', 'nkrimajubersamajokowi', 'nkalimantan', 'selatan']",Negatif
"['ekonomi', 'global', 'alami', 'krisis', 'lembaga', 'ekonomi', 'global', 'masuk', 'jurang', 'perintah', 'langkah', 'antisipasi']",Negatif
"['ancam', 'global', 'masyarakat', 'rela', 'antre', 'iphone', 'resmi', 'jual', 'jumat']",Negatif
"['tiket', 'kongser', 'pop', 'ludes', 'mulu', 'itungan', 'menit', 'tipu', 'tiket', 'kayak', 'mah', 'jauuhh', 'bangeett']",Negatif
"['mah', 'bos']",Negatif
"['percaya', 'orang', 'takut', 'noh', 'ipon', 'baru', 'mesti', 'sold', 'out']",Negatif
"['ken', 'gue', 'muka', 'hamzah', 'ribut', 'nbacot', 'nmending', 'kerja', 'pikirin', 'beneran', 'bacot', 'kalo', 'beli', 'bungkus', 'rokok', 'cangkir', 'kopi', 'nemenin', 'ribut']",Negatif
"['halah', 'macet', 'bukti', 'demo', 'mahasiswa', 'kemarin', 'macet', 'negara', 'amerika', 'hadap', 'inflasi', 'inggris', 'hadap', 'krisis', 'pangan', 'inflasi', 'doang', 'hidup', 'enak', 'enak', 'tros']",Negatif
"['selagi', 'beli', 'tiket', 'nonton', 'konser', 'kpop', 'tanda']",Negatif
"['hantu', 'the', 'bright', 'spot']",Negatif
"['phk', 'anggur', 'tingkat', 'cari', 'kerja', 'susah', 'rupiah', 'lemah', 'daya', 'beli', 'turun', 'sembako', 'otomatis', 'acara', 'sembako', 'manfaat', 'beli', 'gratis', 'tis', 'tis', 'smpe', 'pdip', 'duit', 'hbs']",Negatif
"['kabupaten', 'pacitan', 'ujung', 'barat', 'provinsi', 'jawa', 'timur', 'daerah', 'daerah', 'rasa', 'dampak', 'akibat', 'pandemi', 'situasi', 'dunia', 'konflik', 'naik', 'harga', 'minyak', 'dunia', 'dll', 'ruwatjagat', 'kangenpacitan', 'ruwatjagatpacitan']",Negatif
"['gelombang', 'masuk', 'ribu', 'puluh', 'ribu', 'kerja', 'sektor', 'industri', 'paksa', 'kena', 'phk', 'nterus', 'program', 'kartu', 'pra', 'kerja', 'luncur', 'jokowi', 'guna', 'nkatanya', 'mengatisipasi', 'phk', 'njelas', 'ngibul']",Negatif
"['masyarakat', 'mana', 'diingetin', 'beli', 'rumah', 'ambil', 'cicil', 'konser', 'kpop', 'kali', 'ludes']",Negatif
"['ngefek', 'komoditas', 'eksport', 'import', 'hubung', 'beda', 'mata', 'uang', 'nindonesia', 'bayar', 'utang', 'mata', 'uang', 'rupiah', 'kena', 'dampak', 'negara', 'kena', 'dampak', 'inflasi', 'dll', 'nini', 'karang', 'yaa']",Negatif
"['tuju', 'pusing', 'usaha', 'kerja', 'tuntut', 'naik', 'gaji', 'alas', 'kena', 'abai', 'lambat', 'pandemi']",Negatif
"['gelombang', 'covid', 'kontraksi', 'nrekan', 'situasi', 'angka', 'sebar', 'covid', 'tingkat', 'daerah', 'sisi', 'negara', 'negara', 'maju', 'landa', 'dampak', 'kontraksi', 'rasa']",Negatif
"['tahan', 'dunia', 'iknsemangatbarunkri']",Negatif
"['udah', 'tiket', 'mahal', 'udah', 'beli', 'trus', 'ngerusuh', 'betapa', 'sia', 'uang', 'rusuh', 'lihat', 'liat', 'situasi']",Negatif
"['haa', 'ngehek', 'manusia', 'dukung', 'anies', 'gobllok', 'dunia', 'paham', 'dunia']",Negatif
"['investor', 'investor', 'ayok', 'investasi', 'ikn', 'prediksi', 'investor', 'nyali', 'investasi']",Negatif
"['gelombang', 'phk', 'global', 'kurang', 'minta', 'ekspor', 'industri', 'seret', 'pilih', 'pahit', 'kurang', 'karyawan', 'oktober', 'asosiasi', 'usaha', 'apindo', 'catat']",Negatif
"['renung', 'dunia', 'kaum', 'kilifahfuck', 'kadrun', 'kacau', 'faktor', 'bareng', 'kena', 'dampak', 'tugas', 'sok', 'ahli', 'cipta', 'rusuh']",Negatif
"['renung', 'sambut', 'ramal', 'dunia', 'kaum', 'kilifahfuck', 'kadrun', 'berkeinginam', 'kacau', 'iring', 'lemah', 'faktor', 'bareng', 'kena', 'dampak']",Negatif
"['inti', 'gin', 'sambut', 'ramal', 'dunia', 'kaum', 'kilifahfuck', 'kadrun', 'berkeinginam', 'kacau', 'iring', 'lemah', 'faktor', 'bareng', 'kena', 'dampak']",Negatif
"['kadrun', 'goblok', 'negara', 'kolap', 'nbentar', 'alami', 'krismon', 'salah', 'perintah', 'kerja', 'bener', 'bisa', 'dema', 'demo']",Negatif
"['tuandanpuan', 'ingat', 'presiden', 'joko', 'widodo', 'ancam', 'global', 'takut', 'nakuti', 'waspada', 'kondisi', 'pasar', 'global', 'npasalnya', 'krisis', 'energi', 'pangan', 'uang', 'global', 'dampak', 'ekonomitumbuh', 'ksp']",Negatif
"['artis', 'korea', 'giat', 'konser', 'fanmeeting', 'pundi', 'uang', 'dunia', 'bang', 'xca', 'xcc', 'xca']",Negatif
"['gelombang', 'masuk', 'ribu', 'puluh', 'ribu', 'kerja', 'sektor', 'industri', 'paksa', 'kena', 'phk', 'ironis', 'jamin', 'hilang', 'kerja', 'jkp', 'presiden', 'konfederasi', 'serikat', 'kerja']",Negatif
"['bbm', 'harga', 'barang', 'barang', 'pegawai', 'harap', 'naik', 'gaji', 'sisi', 'banyan', 'usaha', 'kurang', 'keluar', 'kudu', 'piye', 'jal']",Negatif
"['berfikir', 'positif', 'utuh', 'nkri', 'tifa', 'mau', 'caos', 'ingin', 'hancur', 'ujud', 'jahat', 'bener', 'kaum', 'pesimis', 'maju']",Negatif
"['krisis', 'bukti', 'warga', 'ganti', 'profesi', 'kerja', 'mana', 'perintah']",Negatif
"['phk', 'massal', 'usaha']",Negatif
"['alami', 'kontraksi', 'kuartal', 'eifisiensi', 'industri', 'dampak', 'nyuk', 'saksi', 'video', 'yuk']",Negatif
"['umum', 'hantam', 'masyarakat', 'panik', 'harga', 'pangan', 'energi', 'alami', 'naik', 'salah', 'biaya', 'tingkat', 'listrik']",Negatif
"['blg', 'kadrun', 'ngk', 'lolos']",Negatif
"['ancam', 'hantu', 'dunia', 'kecuali', 'negara', 'kembang']",Negatif
"['tahan', 'soeharto', 'tempat', 'sektor', 'tani', 'terna', 'sektor', 'rakyat', 'era', 'tempat', 'sektor', 'umkm', 'massal', 'era', 'jokowi', 'gue', 'ragu', 'infrakstruktur', 'guna']",Negatif
"['dampak', 'ekonomi']",Negatif
"['tangan', 'jokowi', 'tukang', 'kayu', 'kurus', 'nbayangkan', 'presiden', 'kadrun', 'anie', 'jkt', 'diobok', 'smp', 'anccuur', 'beranta', 'apbd', 'nguap', 'tnp', 'bekas', 'tnp', 'bangun', 'nhalo', 'fakar', 'qadrun']",Negatif
"['voc', 'jaya', 'sbg', 'jajah', 'kuasa', 'batas', 'uras', 'sumber', 'daya', 'suka', 'suka', 'hati', 'hancur', 'beranta', 'gara', 'kkn', 'gila', 'gila', 'ndemikian', 'nkri', 'kkn', 'kendali', 'nkri', 'gulung', 'tikar']",Negatif
"['ahli', 'paham', 'mata', 'uang', 'dunia', 'stabil', 'contoh', 'kadrun', 'muji', 'turki', 'gilir', 'nilai', 'kurs', 'lira', 'anjlok', 'kadrun', 'bisu', 'ancam', 'dunia', 'kadrun', 'makar', 'tinggal', 'salah', 'perintah']",Negatif
"['bahas', 'financial', 'freedom', 'besok', 'saham', 'beneran']",Negatif
"['untung', 'produktivitas', 'komoditas', 'skrg', 'surplus', 'nnamun', 'global', 'alami', 'beli', 'komoditas', 'harga', 'komoditas', 'turun', 'nsekarang', 'harga', 'minyak', 'bumi', 'cenderung', 'turun', 'minta', 'turun', 'ntanda']",Negatif
"['celaka', 'nbegini', 'orang', 'kerja', 'negara', 'autopilot', 'nkan', 'bilang', 'periode', 'gemilang', 'nnamun', 'periode', 'global', 'tumbuh', 'dlm', 'gelembung', 'nbeda', 'proyeksi']",Negatif
"['tingkat', 'inflasi', 'tahun', 'turun', 'persen', 'oktober', 'ekonom', 'nilai', 'jamin', 'bebas', 'ancam', 'analisis', 'cnnindonesia']",Negatif
"['rencana', 'tunda', 'milu', 'dunia', 'dampak', 'corona', 'nbaru', 'isu', 'lihat', 'tutup', 'periode', 'gagal', 'national', 'security', 'tambah', 'isu']",Negatif
"['sumber', 'data', 'saji', 'dana', 'moneter', 'internasional', 'imf', 'masuk', 'daftar', 'negara', 'besar', 'dunia', 'patok', 'tenang', 'potensi', 'semakun', 'nyata']",Negatif
"['tri', 'uang', 'sana', 'bicara', 'waspada', 'ngotot', 'bangun', 'ikn', 'kereta', 'cepat', 'rugi', 'uang', 'negara']",Negatif
"['salah', 'satu', 'sebab', 'nperang', 'ukraina', 'russia', 'mantik', 'perang', 'sungguh', 'sebab', 'gejolak', 'taiwan', 'invasi', 'tiongkok', 'ncovid', 'main', 'tebak', 'sndiri']",Negatif
"['teknis', 'alami', 'kwartal', 'tiga', 'nkalau', 'respon', 'bijak', 'dampak', 'diminimalisir', 'nkalau', 'teori', 'konspirasi', 'embuh', 'cak', 'said', 'xad']",Negatif
"['gelap', 'udah', 'presiden', 'proyek', 'mangkrak', 'gelap', 'demokrat', 'parah', 'milu', 'gelar', 'jual', 'ahy', 'cawapresnya', 'anies']",Negatif
"['potensi', 'milu', 'tunda', 'wasekjen', 'demokrat', 'butuh', 'pimpin', 'gelap']",Negatif
"['ahli', 'paham', 'mata', 'uang', 'dunia', 'stabil', 'contoh', 'kadrun', 'muji', 'turki', 'gilir', 'nilai', 'kurs', 'lira', 'anjlok', 'kadrun', 'bisu', 'ancam', 'dunia', 'kadrun', 'makar', 'tinggal', 'salah', 'perintah', 'xae']",Negatif
"['tingkat', 'anggur', 'buka', 'catat', 'persen', 'turun', 'persen', 'periode', 'bayang', 'bayang', 'global', 'ancam', 'lapang', 'kerja', 'cnnindonesia']",Negatif
"['potensi', 'milu', 'tunda', 'wasekjen', 'demokrat', 'butuh', 'pimpin', 'gelap', 'jansensitindaon', 'pemiluditunda', 'resesiekonomi', 'wasekjendemokrat']",Negatif
"['kom', 'ruukepariwisataan', 'eselon', 'kemenparekraf', 'tiga', 'kait', 'krisis', 'uang', 'ancam', 'global', 'kait', 'nyata', 'hadap', 'negara', 'dunia', 'pengaruh', 'pariwisata']",Negatif
"['info', 'batal', 'milu', 'akibat', 'terjd', 'awan', 'gelap', 'limut']",Negatif
"['banyak', 'konser', 'anjir', 'nini', 'mah', 'dompet', 'gue', 'krisis']",Negatif
"['klw', 'dampak', 'signifikan', 'nini', 'takut', 'caplin', 'komplot', 'caplin', 'hilang', 'bahan', 'utama', 'serang', 'perintah', 'sri', 'mulyani', 'biang', 'kerok', 'kurang', 'ladang', 'cahari']",Negatif
"['gelap', 'nkayaknya', 'lupa', 'nyalain', 'saklar', 'listrik']",Negatif
"['npak', 'ambil', 'simpul', 'abai', 'kalimat', 'lengkap', 'donk', 'nbu', 'awal', 'posisi', 'kuat', 'ingat', 'global', 'tsb', 'sbg', 'awas', 'ndisampaikan', 'salah', 'ntidak', 'salah']",Negatif
"['krisis', 'nsaranmu', 'piye', 'rek', 'stay', 'left']",Negatif
"['sbn', 'pegang', 'asing', 'udah', 'angka', 'dah', 'buruk', 'udah', 'buruk', 'wkwkwk', 'njago', 'rakyat', 'hidup', 'perintah', 'amatir']",Negatif
"['india', 'keren', 'salah', 'negara', 'depan', 'dlam', 'adopsi', 'mata', 'uang', 'digital', 'npertanyaannya', 'kpan', 'mnunggu', 'krisis', 'global', 'regulasi']",Negatif
"['urus', 'jawa', 'urus', 'hutang', 'tumpuk', 'tantang', 'dunia']",Negatif
"['top', 'ambang', 'cebong', 'goblok']",Negatif
"['abis', 'ngeliat', 'thread', 'orang', 'orang', 'nunjukin', 'history', 'gojek', 'shopee', 'gue']",Negatif
"['nggak', 'ngerasa', 'santai', 'aza', 'musisi', 'ekonom', 'beda', 'didik', 'tanggung', 'nggak', 'ngerti', 'blas', 'hayoo', 'anis', 'ngebet', 'oleciden', 'baek', 'aza', 'coba', 'lihat', 'kena', 'nggak', 'negara', 'mudah', 'bsa', 'cerah']",Negatif
"['laku', 'karna', 'warga', 'trus', 'puter', 'uang']",Negatif
"['paripurna', 'puan', 'jateng', 'ancam', 'global', 'waspada', 'turun', 'minta', 'ekspor', 'produk', 'tekstil', 'rajin', 'ndari', 'amerika', 'serikat', 'eropa', 'tiongkok']",Negatif
"['single', 'narative', 'bahaya', 'ncontoh', 'ngomongin', 'pre', 'order', 'iphone', 'rame', 'haha', 'hihi', 'ngeser', 'dikit', 'mampu', 'beli', 'property', 'langsung', 'keringet', 'dingin', 'wekekekek']",Negatif
"['woii', 'dollar', 'brp', 'duit', 'coba', 'luh', 'cek', 'nama', 'ekonomi', 'blm', 'ekonomi', 'negara', 'anjlok', 'imbas', 'untung', 'dng', 'krisis', 'eropa', 'landa', 'eropa', 'nohh', 'jembatan', 'tomang', 'belok', 'kiri', 'duh', 'inul']",Negatif
"['wkwkwk', 'kek', 'negara', 'sibuk', 'siap', 'datang', 'covid', 'sibuk', 'laen', 'wkwkwk', 'beda']",Negatif
"['eropa', 'amerika', 'serikat', 'masuk', 'fase', 'depresi', 'nsiapa', 'beli', 'produk', 'komoditas', 'nsekarang', 'krisis', 'sisi', 'supply', 'nmungkin', 'des', 'udah', 'krisis', 'sisi', 'demand', 'nhanya', 'komoditas', 'diapain', 'barang']",Negatif
"['paripurna', 'puan', 'maharani', 'jateng', 'ancam', 'global', 'waspada', 'turun', 'minta', 'ekspor', 'produk', 'tekstil', 'rajin', 'amerika', 'serikat', 'eropa']",Negatif
"['bro', 'dengar', 'periode', 'ambang', 'tenang', 'ribu', 'kantong']",Negatif
"['ancam', 'hantu', 'negara', 'merosot', 'dampak']",Negatif
"['landa', 'takut', 'negara', 'penuh', 'orang', 'miskin', 'kena', 'dah', 'makan', 'minggu']",Negatif
"['pakar', 'kena', 'dampak']",Negatif
"['uang', 'subsidi', 'bbm', 'gera', 'nasional', 'potensi', 'pasu', 'negara', 'gratis', 'ningat', 'dunia', 'kena']",Negatif
"['alah', 'beban', 'negara', 'wkwkwk', 'the', 'real', 'jaga', 'benteng', 'negara', 'umkm', 'tahan', 'abdi', 'negara', 'umkm', 'bayar', 'negara', 'biaya', 'negara', 'pajak', 'kadang', 'negara', 'lindung', 'preman', 'seragam', 'mah', 'beban', 'apbn']",Negatif
"['duluan', 'devisa', 'hutang', 'gunung', 'waris', 'anak', 'cucu']",Negatif
"['badai', 'rawan', 'pangan', 'gelap', 'insya', 'allah', 'tunda', 'hindar', 'nal', 'laknat', 'org', 'org', 'putus', 'asa', 'jerumus', 'dalam', 'neraka', 'jahanam']",Negatif
"['salty', 'sbt', 'alami', 'pikir', 'rest']",Negatif
"['habis', 'wejang', 'langsung', 'berita', 'ntapi', 'kabar', 'dadak', 'nyungsep', 'parah', 'banding', 'negara', 'nkabar']",Negatif
"['besar', 'iya', 'atas', 'blm', 'main', 'international', 'banding', 'negara', 'main', 'international', 'bangga', 'kelas', 'beda']",Negatif
['gan'],Negatif
"['isu', 'sebenernya', 'isu', 'kena', 'badai', 'krisis', 'masalalu', 'contoh', 'krisis', 'moneter', 'masalalu', 'laku', 'sabi', 'next', 'time', 'bahas']",Negatif
"['nsilahkan', 'klu', 'bahas', 'satu', 'xba', 'xef', 'ttp', 'gerak', 'positif', 'dunia', 'dlm', 'akibat', 'pandemi', 'perang', 'nkeren', 'jokowi', 'hati', 'busuk']",Negatif
"['negara', 'maju', 'imbas', 'negara', 'npasalnya', 'negara', 'maju', 'mrpkn', 'negara', 'sumbang', 'tiga', 'global', 'nabungkriptodinobi', 'investasilawanresesi', 'chillajadinobi']",Negatif
"['nobi', 'percaya', 'landa', 'nsaya', 'inggris', 'berita', 'saking', 'lapar', 'anak', 'anak', 'inggris', 'kunyah', 'karet', 'pura', 'pura', 'makan', 'nabungkriptodinobi', 'investasilawanresesi', 'chillajadinobi', 'thread']",Negatif
"['daerah', 'tampak']",Negatif
"['berita', 'labor', 'institute', 'phk', 'masif', 'picu', 'ancam', 'global']",Negatif
"['menaker', 'ida', 'khawatir', 'ancam', 'global', 'picu', 'phk', 'massal', 'menteri', 'ketenagakerjaan', 'menaker', 'ida', 'fauziyah', 'khawatir', 'ancam', 'global', 'dampak', 'sektor', 'ketenagakerjaan', 'salah', 'satu', 'putus', 'hubung']",Negatif
"['mimpi', 'bangun', 'tinggal', 'negara', 'kerja', 'nakuti', 'nakuti', 'rakyat', 'pengin', 'mimpi', 'buk', 'gedein', 'partai', 'doang', 'presiden', 'tugas', 'partai']",Negatif
"['dunia', 'alami', 'hebat', 'ntermasuk', 'ntahun', 'milu', 'tiada', 'karna', 'dana', 'nkalau', 'paksa', 'kiamat', 'ndah', 'terawang']",Negatif
"['buset', 'ahli', 'makroekonom', 'reply', 'section', 'tigor', 'pas', 'ngedebunk', 'goreng', 'muncul', 'njir', 'takut']",Negatif
"['rantai', 'pasok', 'biang', 'kerok']",Negatif
"['pandang', 'tight', 'money', 'policy', 'perintah', 'paksa', 'tekan', 'inflasi', 'nimport', 'export', 'turun', 'tajam', 'effect', 'covid', 'invasi', 'russia']",Negatif
"['astaga', 'mahasiswa', 'mikir', 'dunia', 'pandemi', 'perang', 'rusia', 'ukraina', 'bagus', 'kontrol', 'inflasi', 'utang', 'jaga', 'tahan', 'pangan', 'kritik', 'kontribusi', 'bantu', 'negara']",Negatif
"['pks', 'dunia', 'antisipasi', 'perintah', 'dampak', 'parah']",Negatif
"['ancam', 'global', 'bsa', 'kena', 'llo', 'who', 'knows', 'sangka', 'inggris', 'kuat', 'poundsterling', 'dkondisi', 'skrg', 'ancam', 'global']",Negatif
"['keluarin', 'data', 'sri', 'mul']",Negatif
"['semenjak', 'covid']",Negatif
"['tren', 'akan', 'bukti', 'beneran', 'uang', 'khsusunya', 'salah', 'dampak', 'tech', 'company']",Negatif
"['dampak', 'parah', 'dunia', 'perintah', 'antisipasi']",Negatif
"['pandemi', 'akibat', 'tingkat', 'masyarakat', 'miskin', 'aktivitas', 'hambat', 'harap', 'aktivitas', 'angsur', 'pulih', 'angka', 'susut', 'miskin', 'referensiteruji', 'infografis', 'validnews']",Negatif
"['buk', 'sapa', 'miskin', 'lambe', 'jare', 'dokter', 'kok', 'eram', 'coba', 'baca', 'jurnal', 'negeri', 'dunia', 'negara', 'survive', 'cocotmu', 'nek', 'nyonyor', 'ngopo', 'karma', 'ucap', 'buruk', 'monggo', 'ditenggoke', 'mawon']",Negatif
"['hadap', 'ancam', 'badai', 'global', 'gejala', 'rasa', 'mana', 'inflasi', 'hantam', 'negara']",Negatif
"['udah', 'usut', 'tuntas', 'kelar', 'sambo', 'kelar', 'muncul', 'wtf']",Negatif
"['event', 'bukti', 'orang', 'orang', 'jakarta', 'takut', 'tiket', 'konser', 'bodong', 'ajaa', 'mas', 'beli', 'wkwkwk']",Negatif
"['picu', 'bijak', 'potensi', 'dampak', 'ekonomi', 'salah', 'harga', 'komoditas', 'energi']",Negatif
"['lhoo', 'lak', 'mesti', 'negara', 'kolep', 'virus', 'coba', 'maksud', 'china', 'gais', 'ngaruh', 'bombastis', 'berita', 'dunia', 'gelap', 'giat', 'masyarakat', 'boleh', 'covid', 'wasalam']",Negatif
"['berita', 'musti', 'xbc', 'xef', 'patah', 'narasi', 'kadrun', 'sllu', 'blow', 'negara', 'bnyak', 'hutang', 'dll', 'xae', 'nekonomi', 'besar', 'tujuh', 'dunia', 'salip', 'inggris', 'xaa', 'xae', 'xae', 'xae', 'nkadrun', 'anjeng', 'liat', 'fakta', 'sperti', 'langsung', 'mata', 'tutup', 'taek', 'xbc', 'xef']",Negatif
"['denger', 'denger']",Negatif
"['alami', 'rakyat', 'tinggal', 'turun', 'jalan', 'cari', 'benar', 'kepung', 'istana', 'negara', 'kumpul', 'oligarki', 'mafia', 'bangsa', 'kecut', 'uras', 'habis', 'harta', 'kaya', 'revolusi', 'harga', 'mati', 'rakyat']",Negatif
"['ngapain', 'cape', 'ngurusin', 'talib', 'mending', 'urusin', 'orang', 'susah', 'sengsara', 'udah', 'dunia']",Negatif
"['global', 'dampak']",Negatif
"['the', 'imf', 'predicts', 'that', 'the', 'indonesian', 'economy', 'will', 'grow', 'but', 'the', 'influencers', 'here', 'nakut', 'nakutin', 'sampe', 'pinjam', 'diksi', 'kiamat', 'hahaha']",Negatif
"['anggota', 'komisi', 'dpr', 'anis', 'byarwati', 'nilai', 'dampak', 'parah', 'perintah', 'antisipasi']",Negatif
"['video', 'judul', 'emg', 'rada', 'takut', 'sihh', 'isi', 'berat', 'bgtt', 'ngomongin', 'ekonomi', 'dunia', 'impact', 'video', 'gegara', 'video', 'melek', 'ttg', 'dunia', 'ajaa', 'efek', 'kena', 'ekonomi']",Negatif
"['aman', 'ngomong', 'nda', 'dampak', 'skrg', 'kurang', 'keluar', 'jaga', 'buruk', 'hemat', 'dah']",Negatif
"['kiamat', 'bilang', 'sri', 'mulyani', 'nkocak', 'nyth']",Negatif
"['subsidi', 'sasar', 'memeberikan', 'nafas', 'miskin', 'perintah', 'cari', 'jalan', 'hindar', 'resesiekonomi', 'refrensiteruji', 'infografis', 'validnews']",Negatif
"['pks', 'dunia', 'antisipasi', 'perintah', 'dampak', 'parah']",Negatif
